Model Yr,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),
2013,General Motors,Chevrolet,CAMARO,GMX,188,3.6,6,Manual(M6),17,28,20,21,39,26.5049,16.8143,27.8519,20.4636,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,93,11,,,,,2650,2650,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,4/30/2012,9854,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,26.7,,
2013,General Motors,Chevrolet,CAMARO,GMX,199,6.2,8,Auto(S6),15,24,18,19.2561,33.7648,23.8721,15.4884,24.2379,18.4924,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,93,11,,,,,2950,2950,,,,,,,,,,,,,,,,,,1,1,4,Compact Cars,car,Derived 5-cycle label,4/30/2012,9782,,N,N,,,N,N,Active Fuel Management (AFM),Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,AFM,,,,,,,24,,
2013,General Motors,Chevrolet,CAMARO,GMX,142,6.2,8,Auto(S6),12,18,14,14.3089,24.391,17.5787,11.6604,17.6726,13.7682,G,SC,Supercharged,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,93,11,,,,,4050,4050,,,,,,,,,,,,,,,,,,1,1,4,Compact Cars,car,Derived 5-cycle label,4/30/2012,9756,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,17.7,,
2013,General Motors,Chevrolet,CAMARO,GMX,145,6.2,8,Manual(M6),16,24,19,19.5496,33.222,23.993,15.7124,23.861,18.5655,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,93,11,,,,,2800,2800,,,,,,,,,,,,,,,,,,1,1,4,Compact Cars,car,Derived 5-cycle label,4/30/2012,9734,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,nonafm,,,,,,,24.2,,
2013,General Motors,Chevrolet,CAMARO,GMX,139,6.2,8,Manual(M6),14,19,16,17.5,26.2,20.5744,14.141,18.9491,15.9638,G,SC,Supercharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,93,11,,,,,3550,3550,,,,,,,,,,,,,,,,,,1,1,4,Compact Cars,car,Derived 5-cycle label,4/30/2012,9753,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,20.7,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,ACCENT,HYX,25,1.6,4,Auto(A6),30,40,33,38.2154,57.8957,45.1168,29.5076,39.5616,33.3178,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,14,90,19,1600,1600,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,4/9/2012,9639,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,45.5,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,ACCENT,HYX,26,1.6,4,Manual(M6),30,40,34,38.9,56.6,45.2707,29.7566,39.7075,33.5388,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,90,14,90,19,1550,1550,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,4/9/2012,9640,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,45.6,,
2013,Kia,KIA MOTORS CORPORATION,RIO,KMX,8,1.6,4,Auto(A6),30,40,33,38.7,56.5,45.0928,29.6183,39.6674,33.4293,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,88,14,89,15,1600,1600,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,3/1/2012,9299,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,45.5,,
2013,Kia,KIA MOTORS CORPORATION,RIO,KMX,9,1.6,4,Manual(M6),30,40,34,39.5,56.8,45.7737,30.1704,39.8665,33.8782,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,88,14,89,15,1550,1550,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,3/1/2012,9300,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,46.1,,
2013,Kia,KIA MOTORS CORPORATION,RIO ECO,KMX,10,1.6,4,Auto(A6),31,40,34,40.7278,56.955,46.7175,31.0134,39.9693,34.4912,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,88,14,89,15,1550,1550,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,3/1/2012,9301,,N,N,,,N,N,,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-20 GF4,N,No,,,,,,,,47.1,,
2013,Volkswagen,Volkswagen,CC,VWX,1,2.0,4,Auto(S6),22,31,25,26.977,42.4936,32.2814,21.8706,31.0367,25.2227,,TC,Turbocharged,SA,Semi-Automatic,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,94,13,,,,,2300,2300,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,1/16/2012,9115,,N,N,,,N,N,,N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,,,,,,,,32.3,,
2013,Volkswagen,Volkswagen,CC,VWX,4,2.0,4,Manual(M6),21,32,25,25.7923,44.3415,31.7736,20.9361,31.656,24.7,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,94,13,,,,,2300,2300,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,1/25/2012,9110,,N,N,,,N,N,,N,,Y,position of intake/exhaust camshaft electronically controlled and hydraulically adjusted,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,CC M6,,,,,,,31.8,,
2013,Volkswagen,Volkswagen,CC,VWX,2,3.6,6,Auto(S6),17,27,21,21.2,35.1,25.7972,17.4935,26.5716,20.6716,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,94,13,,,,,2700,2700,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,1/16/2012,9035,,N,N,,,N,N,,N,,Y,position of intake/exhaust camshaft   electronically controlled  and  hydraulically adjusted,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-40 VW50200,N,No,,,,,,,,25.8,,
2013,Volkswagen,Volkswagen,CC 4MOTION,VWX,3,3.6,6,Auto(S6),17,25,20,20.5,33.5,24.8373,16.9415,25.219,19.8774,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,94,13,,,,,2850,2850,,,,,,,,,,,,,,,,,SIDI; ,2,2,4,Compact Cars,car,Vehicle Specific 5-cycle label,1/16/2012,9036,,N,N,,,N,N,,N,,Y,position of intake/exhaust camshaft   electronically controlled  and  hydraulically adjusted,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W-40 VW50200,N,No,,,,,,,,24.8,,
2013,Volkswagen,Audi,A8,VWX,28,3.0,6,Auto(S8),17,28,21,21.0882,36.6499,26.0693,17.1859,27.6201,20.7059,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,100,15,,,2700,2700,,,,,,,,,,,,,,,,,"SIDI; Under EPA regulations, the manufacturer revised the fuel economy label values on 4/13/2012. Previous values were XX MPG city, XX MPG highway, and XX MPG combined; ",2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,4/13/2012,9944,,N,Y,RL,Relabel - label value decreased,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40 VW 50200,N,No,A8L,,,,,,,26.1,,
2013,Volkswagen,Bentley Motors Ltd.,Continental Flying Spur,VWX,10,6.0,12,Auto(S6),11,19,14,13.7,24.6,17.112,11.2476,18.7327,13.7134,G,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,85,,333,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,102,13,,,,,4050,4050,8,13,10,9.5,17.3,11.9181,7.8665,13.2535,9.6274,238,E,Ethanol (E85),MPG,miles per gallon,4650,4650,FFV; ,2,2,5,Midsize Cars,car,Vehicle Specific 5-cycle label,3/30/2012,9633,,N,N,,,N,N,Continental Flying Spur,N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W30 VW 504 00,N,No,,,,,,,,17.2,,
2013,General Motors,Buick,LACROSSE,GMX,102,2.4,4,Auto(S6),25,36,29,31.9796,51.8816,38.6517,24.8922,36.5882,29.0746,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,100,16,,,1850,1850,,,,,,,,,,,,,,,,,SIDI; eAssist,2,2,5,Midsize Cars,car,Derived 5-cycle label,4/30/2012,9339,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,Battery(s),,1,Lithium Ion,,115,4.4,37,On-Board,,,Not applicable,,,,,,,,1,AC Induction,,15,,,GDI,Spark Ignition Direct Injection,N,N,N,5W30,N,No,,,,,,,,38.9,,
2013,General Motors,Buick,LACROSSE,GMX,203,3.6,6,Auto(S6),17,27,21,21.6,38.5,26.917,17.2676,27.5083,20.7425,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,100,16,,,2550,2550,,,,,,,,,,,,,,,,,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,5/3/2012,9913,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,27.1,,
2013,General Motors,Buick,REGAL,GMX,101,2.4,4,Auto(S6),25,36,29,31.9796,51.8816,38.6517,24.8922,36.5882,29.0746,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,98,13,,,1850,1850,,,,,,,,,,,,,,,,,SIDI; eAssist,2,2,5,Midsize Cars,car,Derived 5-cycle label,4/30/2012,9338,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,Battery(s),,1,Lithium Ion,,115,4.4,37,On-Board,,,Not applicable,,,,,,,,1,AC Induction,,15,,,GDI,Spark Ignition Direct Injection,N,N,N,5W30,N,No,,,,,,,,38.9,,
2013,General Motors,Cadillac,CTS,GMX,140,6.2,8,Auto(S6),12,18,14,14.3089,24.391,17.5787,11.6604,17.6726,13.7682,G,SC,Supercharged,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,99,15,99,15,,,3800,3800,,,,,,,,,,,,,,,,,,1,1,5,Midsize Cars,car,Derived 5-cycle label,4/30/2012,9678,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,17.7,,
2013,General Motors,Cadillac,CTS,GMX,136,6.2,8,Manual(M6),14,19,16,17.5,26.2,20.5744,14.141,18.9491,15.9638,G,SC,Supercharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,99,15,99,15,,,3550,3550,,,,,,,,,,,,,,,,,,1,1,5,Midsize Cars,car,Derived 5-cycle label,4/30/2012,9750,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,,,,,,,,20.7,,
2013,General Motors,Chevrolet,MALIBU,GMX,103,2.4,4,Auto(S6),25,37,29,31.9796,51.8816,38.6517,24.8922,36.5882,29.0746,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,95,16,,,1850,1850,,,,,,,,,,,,,,,,,SIDI; eAssist,2,2,5,Midsize Cars,car,Derived 5-cycle label,1/10/2012,9207,,N,N,,,N,N,,N,,Y,Cam Phaser,N,,Battery(s),,1,Lithium Ion,,115,4.4,37,On-Board,,,Not applicable,,,,,,,,1,AC Induction,,15,,,GDI,Spark Ignition Direct Injection,N,N,N,5W30,N,No,eAssist,,,,,,,38.9,,
2013,Chrysler Group LLC,Dodge,Dart,CRX,700,1.4,4,Manual(M6),27,39,32,35.1499,56.1993,42.2753,27.1417,39.4676,31.5797,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,97,13,1800,1800,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,4/30/2012,9771,,N,N,,,N,N,,N,,Y,MULTI-AIR ELECTRO- HYDRAULIC CONTROL,Y,MULTI-AIR ELECTRO- HYDRAULIC CONTROL,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-40,N,No,,,,,,,,42.6,,
2013,Chrysler Group LLC,Dodge,Dart,CRX,710,2.0,4,Manual(M6),25,36,29,32.1499,51.45,38.6792,25.014,36.2989,29.0826,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,97,13,1850,1850,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,4/30/2012,9651,,N,N,,,N,N,,N,,Y,Cam phasers,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,39,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,ELANTRA,HYX,6,1.8,4,Auto(A6),29,40,33,37.8169,56.5,44.4279,29.0064,39.6674,32.9971,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,96,15,,,1600,1600,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,3/5/2012,9492,,N,N,,,N,N,Engine configuration for Elantra/Elantra blue/Elantra coupe/Elantra GT is added.,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF4,N,No,,,,,,,,44.8,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,ELANTRA,HYX,7,1.8,4,Manual(M6),29,40,33,38.2,56.5,44.7177,29.2722,39.6674,33.1856,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,96,15,,,1600,1600,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,3/5/2012,9493,,N,N,,,N,N,Engine configuration for Elantra/Elantra blue/Elantra coupe/Elantra GT is added.,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF4,N,No,,,,,,,,45.1,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,ELANTRA BLUE,HYX,5,1.8,4,Auto(A6),30,40,34,38.6483,57.0799,45.219,29.5826,40.0521,33.5262,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,96,15,,,1550,1550,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,2/29/2012,9491,,N,N,,,N,N,Engine configuration for Elantra/Elantra blue/Elantra coupe/Elantra GT is added.,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF4,N,No,,,,,,,,45.6,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,ELANTRA COUPE,HYX,8,1.8,4,Auto(A6),28,39,32,35.9599,55.6829,42.7784,27.7106,39.1246,31.8982,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,95,15,,,,,1650,1650,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,3/5/2012,9494,,N,N,,,N,N,Engine configuration for Elantra/Elantra blue/Elantra coupe/Elantra GT is added.,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF4,N,No,,,,,,,,43.1,,
2013,Hyundai,HYUNDAI MOTOR COMPANY,ELANTRA COUPE,HYX,9,1.8,4,Manual(M6),29,40,33,38,56.6,44.5947,29.1335,39.7338,33.1082,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,95,15,,,,,1600,1600,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,3/5/2012,9495,,N,N,,,N,N,Engine configuration for Elantra/Elantra blue/Elantra coupe/Elantra GT is added.,N,,Y,APPLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20 GF4,N,No,,,,,,,,45,,
2013,Nissan,INFINITI,M35h,NSX,141,3.5,6,Auto(S7),27,32,29,34.6988,45.2859,38.7784,26.8238,32.1424,28.9818,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,104,11,,,1950,1950,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,5/4/2012,9877,,N,N,,,N,N,,N,,Y,"ECM controlled, oil pressure driven",N,,Battery(s),,1,Lithium Ion,,346,4.1,25.9,On-Board,,,Electrical Regen Brake,,Rear Wheels,N,,,,,1,Other,AC Synchronous motor,50,,,MFI,Multipoint/sequential fuel injection,N,N,N,SAE 5W-30,Y,Yes,NA,,,,,,,39,,
2013,Nissan,INFINITI,M37,NSX,151,3.7,6,Auto(S7),18,26,21,23.0321,36.7857,27.6911,18.3441,26.3278,21.2429,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,104,15,,,2700,2700,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,5/4/2012,9879,,N,N,,,N,N,"for M37,G37 COUPE Journey,G37 COUPE Sport 6MT and G37x COUPE",N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,NA,,,,,,,27.9,,
2013,Nissan,INFINITI,M37x,NSX,152,3.7,6,Auto(S7),17,24,20,21.8995,33.3871,25.9114,17.4934,23.9757,19.9166,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,104,15,,,2850,2850,,,,,,,,,,,,,,,,,,2,2,5,Midsize Cars,car,Derived 5-cycle label,4/25/2012,9880,,N,N,,,N,N,for M37x,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,26.1,,
